;No_disposition;Date_mutation;Nature_mutation;Valeur_fonciere;No_voie;Type_de_voie;Voie;Code_postal;Commune;Code_departement;Surface_reelle_bati;Nombre_pieces_principales
2482911;1;2019-06-02;Vente;955000.0;36.0;RUE;SAINT SULPICE;75006.0;PARIS 06;75;70.0;3.0
2482912;1;2019-01-15;Vente;350000.0;20.0;RUE;DE LA MONTGN STE GENEVIEVE;75005.0;PARIS 05;75;30.0;3.0
2482913;1;2019-01-25;Vente;2940000.0;13.0;AV;DE L OBSERVATOIRE;75006.0;PARIS 06;75;170.0;8.0
2482914;1;2019-07-02;Vente;393100.0;11.0;RUE;JACOB;75006.0;PARIS 06;75;38.0;2.0
2482915;1;2019-01-31;Vente;3467000.0;158.0;RUE;DE GRENELLE;75007.0;PARIS 07;75;260.0;4.0
2482919;1;2019-01-29;Vente;600.0;26.0;RUE;MOUFFETARD;75005.0;PARIS 05;75;56.0;1.0
2482920;1;2019-08-02;Vente;8000.0;86.0;RUE;DU CHERCHE MIDI;75006.0;PARIS 06;75;35.0;1.0
2482921;1;2019-01-28;Vente;300.0;26.0;RUE;MOUFFETARD;75005.0;PARIS 05;75;20.0;1.0
2482922;1;2019-01-17;Vente;789500.0;7.0;RUE;COGNACQ JAY;75007.0;PARIS 07;75;43.0;2.0
2482923;1;2019-01-02;Vente;2200000.0;16.0;RUE;ROYER COLLARD;75005.0;PARIS 05;75;110.0;5.0
2482929;1;2019-01-02;Vente;1.0;43.0;AV;DE LA BOURDONNAIS;75007.0;PARIS 07;75;35.0;2.0
2482931;1;2019-01-02;Vente;1150000.0;75.0;RUE;DU BAC;75007.0;PARIS 07;75;145.0;5.0
2482932;1;2019-01-02;Vente;1150000.0;77.0;RUE;DU BAC;75007.0;PARIS 07;75;12.0;1.0
2482934;1;2019-01-22;Vente;3000.0;161.0;RUE;DE GRENELLE;75007.0;PARIS 07;75;12.0;1.0
2482938;1;2019-01-25;Vente;1240000.0;1.0;RUE;JOSE MARIA DE HEREDIA;75007.0;PARIS 07;75;106.0;5.0
2482940;1;2019-01-02;Vente;240000.0;155.0;RUE;DE GRENELLE;75007.0;PARIS 07;75;24.0;2.0
2482946;1;2019-01-16;Vente;452330.0;2.0;RUE;DU GROS CAILLOU;75007.0;PARIS 07;75;28.0;2.0
2482948;1;2019-01-02;Vente;312413.0;42.0;RUE;VANEAU;75007.0;PARIS 07;75;25.0;1.0
2482949;1;2019-01-24;Vente;10000.0;61.0;RUE;CLAUDE BERNARD;75005.0;PARIS 05;75;170.0;7.0
2482952;1;2019-04-02;Vente;235175.0;16.0;RUE;FLATTERS;75005.0;PARIS 05;75;20.0;1.0
2482953;1;2019-05-02;Vente;315000.0;19.0;RUE;DE SEINE;75006.0;PARIS 06;75;36.0;1.0
2482954;1;2019-01-25;Vente;2820000.0;88.0;BD;RASPAIL;75006.0;PARIS 06;75;40.0;2.0
2482957;1;2019-01-25;Vente;2820000.0;88.0;BD;RASPAIL;75006.0;PARIS 06;75;149.0;5.0
2482959;1;2019-01-18;Vente;2098000.0;60.0;RUE;MONSIEUR LE PRINCE;75006.0;PARIS 06;75;92.0;4.0
2482960;1;2019-01-29;Vente;2000000.0;86.0;RUE;BONAPARTE;75006.0;PARIS 06;75;107.0;4.0
2482961;1;2019-01-28;Vente;533000.0;33.0;RUE;LACEPEDE;75005.0;PARIS 05;75;36.0;2.0
2482962;1;2019-01-31;Vente;2500000.0;3.0;RUE;JACOB;75006.0;PARIS 06;75;132.0;5.0
2482963;1;2019-01-02;Vente;100000.0;18.0;RUE;MAYET;75006.0;PARIS 06;75;31.0;2.0
2482964;1;2019-01-29;Vente;864765.0;47.0;RUE;SAINT PLACIDE;75006.0;PARIS 06;75;51.0;4.0
2482965;1;2019-04-02;Vente;240000.0;12.0;RUE;DE L EPERON;75006.0;PARIS 06;75;12.0;1.0
2482966;1;2019-01-28;Vente;;163.0;RUE;DE GRENELLE;75007.0;PARIS 07;75;35.0;2.0
2482968;1;2019-06-02;Vente;505000.0;129.0;RUE;DE SEVRES;75006.0;PARIS 06;75;40.0;2.0
2482969;1;2019-04-02;Vente;1050000.0;57.0;AV;DE SEGUR;75007.0;PARIS 07;75;101.0;5.0
2482970;1;2019-01-21;Vente;550000.0;179.0;RUE;SAINT JACQUES;75005.0;PARIS 05;75;48.0;2.0
2482971;1;2019-01-25;Vente;672000.0;13.0;RUE;DES QUATRE VENTS;75006.0;PARIS 06;75;41.0;1.0
2482972;1;2019-04-02;Vente;122000.0;5.0;RUE;DES SAINTS PERES;75006.0;PARIS 06;75;10.0;1.0
2482973;1;2019-07-02;Vente;719000.0;53.0;BD;DU MONTPARNASSE;75006.0;PARIS 06;75;62.0;3.0
2482975;1;2019-05-02;Vente;650000.0;76.0;RUE;MAZARINE;75006.0;PARIS 06;75;60.0;3.0
2482976;1;2019-01-22;Vente;1300000.0;10.0;RUE;DU DRAGON;75006.0;PARIS 06;75;70.0;2.0
2482978;1;2019-01-23;Vente;2895000.0;29.0;RUE;DE L UNIVERSITE;75007.0;PARIS 07;75;165.0;6.0
2482979;1;2019-01-25;Vente;460750.0;101.0;RUE;ST DOMINIQUE;75007.0;PARIS 07;75;37.0;2.0
2482980;1;2019-01-25;Vente;423300.0;15.0;RUE;GUISARDE;75006.0;PARIS 06;75;42.0;2.0
2482981;1;2019-04-02;Vente;235650.0;39.0;RUE;DE VAUGIRARD;75006.0;PARIS 06;75;15.0;1.0
2482982;1;2019-12-02;Vente;666900.0;4.0;RUE;DE SAVOIE;75006.0;PARIS 06;75;56.0;2.0
2482983;1;2019-01-25;Vente;1391600.0;38.0;RUE;FABERT;75007.0;PARIS 07;75;75.0;3.0
2482984;1;2019-05-02;Vente;3710000.0;12.0;RUE;DE CONDE;75006.0;PARIS 06;75;160.0;5.0
2482985;1;2019-01-30;Vente;1000.0;3.0;RUE;DE L ABBE GREGOIRE;75006.0;PARIS 06;75;58.0;3.0
2482986;1;2019-05-02;Vente;420000.0;4.0;RUE;DE LA CHAISE;75007.0;PARIS 07;75;30.0;2.0
2482987;1;2019-05-02;Vente;420000.0;4.0;RUE;DE LA CHAISE;75007.0;PARIS 07;75;16.0;1.0
2482989;1;2019-07-02;Vente;428571.0;21.0;RUE;DE GRENELLE;75007.0;PARIS 07;75;35.0;1.0
2482990;1;2019-01-02;Vente;759130.0;12.0;RUE;PIERRE LEROUX;75007.0;PARIS 07;75;63.0;3.0
2482992;1;2019-01-24;Vente;300000.0;295.0;RUE;SAINT JACQUES;75005.0;PARIS 05;75;27.0;1.0
2482994;1;2019-06-02;Vente;690000.0;3.0;RUE;D ARRAS;75005.0;PARIS 05;75;60.0;3.0
2482995;1;2019-01-02;Vente;754000.0;23.0;RUE;DE FLEURUS;75006.0;PARIS 06;75;63.0;3.0
2482996;1;2019-01-31;Vente;1350000.0;17.0;RUE;CASIMIR PERIER;75007.0;PARIS 07;75;105.0;5.0
2482997;1;2019-01-29;Vente;504000.0;61.0;RUE;MONSIEUR LE PRINCE;75006.0;PARIS 06;75;46.0;1.0
